xai,model,contrastive,class,words,top5POS
gi_norm,gpt2-small,False,physician,"['professional', 'NPI', 'License', 'MD', 'credentials']","['ADJ', 'PROPN', 'PROPN', 'PROPN', 'NOUN']"
gi_norm,gpt2-small,False,psychologist,"['Psychological', 'Ph.D.', '.', 'Psychological', 'psychology']","['PROPN', 'NOUN', 'PUNCT', 'PROPN', 'NOUN']"
gi_norm,gpt2-small,False,surgeon,"['augmentation', 'cosmetic', 'surgery', 'surgeries', 'Cosmetic']","['NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ']"
gi_norm,gpt2-small,False,psychologist,"['psychotherapy', '.', 'research', 'psychotherapies', 'His']","['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PRON']"
gi_norm,gpt2-small,False,dentist,"['practising', 'She', 'Smile', 'Lybrate.com', '.']","['VERB', 'PRON', 'PROPN', 'PROPN', 'PUNCT']"
gi_norm,gpt2-small,False,dentist,"['finishing', 'dental', 'Dentistry', 'Invisalign', 'Surgery']","['VERB', 'ADJ', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['.', 'Psychologist', 'Psychology', 'Dr.', 'Psychological']","['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,surgeon,"['College', 'After', 'medical', 'Surgeons', 'Physicians']","['PROPN', 'ADP', 'ADJ', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['interests', 'professional', 'Her', 'Cognitive', 'Therapy']","['NOUN', 'ADJ', 'PRON', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,physician,"['medicine', '.', 'physician', 'orthopedic', 'physician']","['NOUN', 'PUNCT', 'NOUN', 'ADJ', 'NOUN']"
gi_norm,gpt2-small,False,psychologist,"['Couples', 'dissertations', 'She', 'certified', 'Therapist']","['PROPN', 'NOUN', 'PRON', 'VERB', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['medical', '.', 'Dentistry', 'University', 'School']","['ADJ', 'PUNCT', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['etc', 'Surgery', 'doctor', 'BDS', 'Oral']","['X', 'PROPN', 'NOUN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,physician,"['University', 'Dr.', 'osteomyelitis', 'clinical', 'Medicine']","['PROPN', 'PROPN', 'NOUN', 'ADJ', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['evaluations', 'She', 'specializes', 'forensic', 'psychological']","['NOUN', 'PRON', 'VERB', 'ADJ', 'ADJ']"
gi_norm,gpt2-small,False,dentist,"['Dental', 'practicing', 'He', 'Lybrate.com', 'Dentist']","['PROPN', 'VERB', 'PRON', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,physician,"['medical', 'pediatric', 'oncology', 'infectious', 'stem']","['ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN']"
gi_norm,gpt2-small,False,physician,"['credentials', 'M11310', 'License', 'Dr.', 'M.D']","['NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['He', 'Therapy', 'Environmental', 'therapeutic', 'Stimulation']","['PRON', 'PROPN', 'PROPN', 'ADJ', 'PROPN']"
gi_norm,gpt2-small,False,surgeon,"['He', 'colorectal', 'surgery', 'Dr.', 'Susan']","['PRON', 'ADJ', 'NOUN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,surgeon,"['.', 'surgery', 'valve', 'mitral', 'Dr.']","['PUNCT', 'NOUN', 'NOUN', 'NOUN', 'PROPN']"
gi_norm,gpt2-small,False,physician,"['She', 'Assistants', 'Physician', 'clinical', 'Academy']","['PRON', 'PROPN', 'PROPN', 'ADJ', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['becoming', 'therapy', 'Before', 'psychologist', 'psychology']","['VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN']"
gi_norm,gpt2-small,False,psychologist,"['believes', 'professional', 'psychological', 'services', 'He']","['VERB', 'ADJ', 'ADJ', 'NOUN', 'PRON']"
gi_norm,gpt2-small,False,surgeon,"['in', '.', 'Surgery', 'Orthopaedic', 'certified']","['ADP', 'PUNCT', 'PROPN', 'PROPN', 'VERB']"
gi_norm,gpt2-small,False,nurse,"['MN', 'earned', 'She', 'LPN', 'nursing']","['PROPN', 'VERB', 'PRON', 'PROPN', 'NOUN']"
gi_norm,gpt2-small,False,psychologist,"['disabilities', 'adolescent', 'Dr.', 'disabilities', 'Dr.']","['NOUN', 'ADJ', 'PROPN', 'NOUN', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['neuroscience', 'doctorate', 'Neuroscience', 'Imperial', 'Physiological']","['NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,surgeon,"['care', 'hair', 'and', 'Cosmetic', 'Surgery']","['NOUN', 'NOUN', 'CCONJ', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,nurse,"['She', 'doctors', 'Hospital', 'NURSE', 'PRACTITIONER']","['PRON', 'NOUN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['Family', 'internship', 'Support', 'drug', 'rehabilitation']","['PROPN', 'NOUN', 'PROPN', 'NOUN', 'NOUN']"
gi_norm,gpt2-small,False,physician,"['He', 'HMO', 'Humana', 'medicine', 'studied']","['PRON', 'PROPN', 'PROPN', 'NOUN', 'VERB']"
gi_norm,gpt2-small,False,psychologist,"['Claudia', 'journalism', 'fashion', 'cultural', 'analyst']","['PROPN', 'NOUN', 'NOUN', 'ADJ', 'NOUN']"
gi_norm,gpt2-small,False,dentist,"['.', 'Lybrate.com', 'patients', 'Dentist', 'Dental']","['PUNCT', 'PROPN', 'NOUN', 'NOUN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['associated', 'He', 'Sumati', 'Lybrate.com', 'Dental']","['VERB', 'PRON', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,nurse,"['After', 'nurse', 'clinical', 'aesthetic', 'nursing']","['ADP', 'NOUN', 'ADJ', 'ADJ', 'NOUN']"
gi_norm,gpt2-small,False,psychologist,"['Psychology', 'psychologists', 'Clinical', 'Psychologist', 'NHS']","['PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,surgeon,"['patient', 'care', 'surgery', 'surgery', 'plastic']","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ']"
gi_norm,gpt2-small,False,nurse,"['Health', 'Her', 'Namarig', 'professional', 'Nurse']","['PROPN', 'PRON', 'PROPN', 'ADJ', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['Dental', 'Dental', 'Dr.', 'Clinic', 'Dental']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['.', 'Dental', 'Dentist', 'Lybrate.com', 'He']","['PUNCT', 'PROPN', 'NOUN', 'PROPN', 'PRON']"
gi_norm,gpt2-small,False,dentist,"['Family', 'Dr.', 'BDS', 'Dental', '.']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
gi_norm,gpt2-small,False,psychologist,"['Alternative', '.', 'psychology', 'Spectrum', 'In']","['PROPN', 'PUNCT', 'NOUN', 'PROPN', 'ADP']"
gi_norm,gpt2-small,False,psychologist,"['topics', 'He', 'lectures', 'psychology', 'Torah']","['NOUN', 'PRON', 'VERB', 'NOUN', 'PROPN']"
gi_norm,gpt2-small,False,nurse,"['nurse', 'surgeons', 'Nursing', 'Nurse', 'nurse']","['NOUN', 'NOUN', 'PROPN', 'PROPN', 'NOUN']"
gi_norm,gpt2-small,False,physician,"['Dr.', 'Clinical', 'Medicine', 'gastrostomy', 'endoscopic']","['PROPN', 'ADJ', 'PROPN', 'NOUN', 'NOUN']"
gi_norm,gpt2-small,False,nurse,"['experiences', 'She', 'NURSE', 'SPECIALIST', 'CLINICAL']","['NOUN', 'PRON', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['He', 'Dental', 'BDS', 'etc', 'Dentures']","['PRON', 'PROPN', 'PROPN', 'X', 'PROPN']"
gi_norm,gpt2-small,False,nurse,"['.', 'Sharon', 'practices', 'medicine', 'KUOW']","['PUNCT', 'PROPN', 'VERB', 'NOUN', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['He', 'investigates', 'psychological', 'expert', 'mental']","['PRON', 'VERB', 'ADJ', 'NOUN', 'ADJ']"
gi_norm,gpt2-small,False,surgeon,"['.', 'certified', 'Medicine', 'Surgery', 'Dr.']","['PUNCT', 'VERB', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['Tania', 'integrative', 'clinical', 'psychologists', 'psychotherapeutically']","['PROPN', 'ADJ', 'ADJ', 'NOUN', 'ADV']"
gi_norm,gpt2-small,False,psychologist,"['Dr.', 'clinic', 'clinical', 'Memory', 'Alzheimer']","['PROPN', 'NOUN', 'ADJ', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,physician,"['Patients', 'surgery', 'pelvic', 'Dr.', 'gynecologic']","['NOUN', 'NOUN', 'ADJ', 'PROPN', 'NOUN']"
gi_norm,gpt2-small,False,physician,"['surgery', 'eyelid', 'thighplasty', 'medicine', 'Humana']","['NOUN', 'ADJ', 'PROPN', 'NOUN', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['Books', '.', 'APA', 'Health', 'Mental']","['PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['BDS', 'Tooth', 'Dentures', 'etc', 'Dental']","['PROPN', 'PROPN', 'PROPN', 'X', 'PROPN']"
gi_norm,gpt2-small,False,surgeon,"['Hospital', 'biology', 'Mass', 'Surgery', 'Plastic']","['PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['emotional', 'Dr.', 'PhD', 'clinical', 'psychology']","['ADJ', 'PROPN', 'NOUN', 'ADJ', 'NOUN']"
gi_norm,gpt2-small,False,dentist,"['Dr.', 'Licence', 'NPI', 'credentials', 'He']","['PROPN', 'PROPN', 'PROPN', 'NOUN', 'PRON']"
gi_norm,gpt2-small,False,physician,"['Naval', 'HMO', 'Dr.', 'Medicine', 'School']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['She', 'Dr.', 'Dentistry', 'Pediatric', '.']","['PRON', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
gi_norm,gpt2-small,False,dentist,"['...', 'Dentistry', 'Dentistry', 'Implant', 'Dr.']","['PUNCT', 'PROPN', 'PROPN', 'ADJ', 'PROPN']"
gi_norm,gpt2-small,False,surgeon,"['Dr.', 'orthopedic', 'surgery', 'surgeon', 'orthopedic']","['PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADJ']"
gi_norm,gpt2-small,False,surgeon,"['though', 'survivors', 'reconstructive', 'surgery', '.']","['SCONJ', 'NOUN', 'ADJ', 'NOUN', 'PUNCT']"
gi_norm,gpt2-small,False,psychologist,"['marital', '.', 'empathy', 'Her', 'She']","['ADJ', 'PUNCT', 'NOUN', 'PRON', 'PRON']"
gi_norm,gpt2-small,False,psychologist,"['trauma', 'After', 'Ph.D.', 'Clinical', 'Psychology']","['NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,nurse,"['She', 'doctors', 'PRACTITIONER', 'NURSE', '.']","['PRON', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']"
gi_norm,gpt2-small,False,nurse,"['Hepatitis', 'CHRONICLE', 'SAN', 'PHOTO', 'less']","['PROPN', 'NOUN', 'PROPN', 'NOUN', 'ADV']"
gi_norm,gpt2-small,False,dentist,"['dental', 'experience', 'dental', 'Dentures', 'dental']","['ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ']"
gi_norm,gpt2-small,False,surgeon,"['plastic', 'cosmetic', 'surgeon', 'Dr.', 'surgery']","['ADJ', 'ADJ', 'NOUN', 'PROPN', 'NOUN']"
gi_norm,gpt2-small,False,dentist,"['has', 'Dentistry', 'Lybrate.com', 'He', 'Dentist']","['AUX', 'PROPN', 'PROPN', 'PRON', 'PROPN']"
gi_norm,gpt2-small,False,physician,"['medical', 'kidney', 'Osteopathic', 'Medicine', '.']","['ADJ', 'NOUN', 'PROPN', 'PROPN', 'PUNCT']"
gi_norm,gpt2-small,False,physician,"['registry', 'Mrs.', 'Mrs.', '1991', 'practice']","['NOUN', 'PROPN', 'PROPN', 'NUM', 'NOUN']"
gi_norm,gpt2-small,False,dentist,"['has', 'Lybrate.com', 'He', 'dental', 'Dentist']","['VERB', 'PROPN', 'PRON', 'ADJ', 'NOUN']"
gi_norm,gpt2-small,False,nurse,"['surgery', 'earned', 'RN', 'her', 'She']","['NOUN', 'VERB', 'NOUN', 'PRON', 'PRON']"
gi_norm,gpt2-small,False,dentist,"['Dr.', 'BDS', 'Clinic', 'etc', 'Dental']","['PROPN', 'PROPN', 'PROPN', 'X', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['practices', 'etc', 'Dr.', 'Dental', 'Dentures']","['NOUN', 'X', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,nurse,"['Health', '.', 'Board', 'Nursing', 'nurse']","['PROPN', 'PUNCT', 'PROPN', 'PROPN', 'NOUN']"
gi_norm,gpt2-small,False,dentist,"['Clinic', 'Dr.', 'Dental', 'etc', 'Dentistry']","['PROPN', 'PROPN', 'PROPN', 'X', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['RR', 'Lybrate.com', 'He', 'Dentist', 'Dental']","['PROPN', 'PROPN', 'PRON', 'NOUN', 'PROPN']"
gi_norm,gpt2-small,False,nurse,"['nurse', 'surgical', 'Nursing', 'nurse', 'OB']","['NOUN', 'ADJ', 'PROPN', 'NOUN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['patients', '.', 'reliable', 'dentist', 'This']","['NOUN', 'PUNCT', 'ADJ', 'NOUN', 'DET']"
gi_norm,gpt2-small,False,dentist,"['DENTAL', 'He', 'Dentist', 'Lybrate.com', 'patients']","['PROPN', 'PRON', 'NOUN', 'PROPN', 'NOUN']"
gi_norm,gpt2-small,False,nurse,"['doctors', 'She', 'PRACTITIONER', 'NURSE', '.']","['NOUN', 'PRON', 'PROPN', 'PROPN', 'PUNCT']"
gi_norm,gpt2-small,False,dentist,"['Dr.', 'dental', 'Dental', 'etc', 'Dentistry']","['PROPN', 'ADJ', 'PROPN', 'X', 'PROPN']"
gi_norm,gpt2-small,False,nurse,"['She', 'Physicians', 'PRACTITIONER', 'NURSE', '.']","['PRON', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
gi_norm,gpt2-small,False,surgeon,"['Vanderbilt', 'He', 'testified', 'surgical', '.']","['PROPN', 'PRON', 'VERB', 'ADJ', 'PUNCT']"
gi_norm,gpt2-small,False,psychologist,"['She', 'Psychological', 'Australian', 'Psychologist', '.']","['PRON', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
gi_norm,gpt2-small,False,dentist,"['He', 'Oregon', 'residents', 'dental', 'dentist']","['PRON', 'PROPN', 'NOUN', 'ADJ', 'NOUN']"
gi_norm,gpt2-small,False,dentist,"['associated', '.', 'Dental', 'Lybrate.com', 'He']","['VERB', 'PUNCT', 'PROPN', 'PROPN', 'PRON']"
gi_norm,gpt2-small,False,physician,"['Allied', 'Magna', 'Cum', 'dermatology', 'physician']","['PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN']"
gi_norm,gpt2-small,False,psychologist,"['College', 'Delhi', '.', 'Department', 'Psychology']","['PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,physician,"['interests', 'medical', 'Her', 'medicine', 'communications']","['NOUN', 'ADJ', 'PRON', 'NOUN', 'NOUN']"
gi_norm,gpt2-small,False,nurse,"['Evelyn', 'Nursing', 'nurse', 'NHS', 'Masters']","['PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['He', 'Dental', 'Sparkle', 'Lybrate.com', '.']","['PRON', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
gi_norm,gpt2-small,False,physician,"['Charlotte', 'Physician', 'Physician', 'Physician', '.']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
gi_norm,gpt2-small,False,psychologist,"['Therapy', 'Arts', 'Psychology', 'Psychology', 'Therapy']","['PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN']"
gi_norm,gpt2-small,False,nurse,"['Nursing', 'Hyden', 'Medicine', 'Nurse', 'Nursing']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['Dr.', 'Dentures', 'Dental', 'etc', 'Dentistry']","['PROPN', 'PROPN', 'PROPN', 'X', 'PROPN']"
gi_norm,gpt2-small,False,physician,"['CIGNA', 'Dr.', 'NYU', 'School', 'Medicine']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['He', 'Shine', 'Lybrate.com', 'Smile', 'Dental']","['PRON', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,physician,"['NPI', 'Dr', 'Ms.', 'Ms.', 'Genetic']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,physician,"['NPI', 'registry', 'Mrs.', 'Maulin', 'Mrs.']","['PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,nurse,"['graduated', 'She', 'PRACTITIONER', 'NURSE', '.']","['VERB', 'PRON', 'NOUN', 'PROPN', 'PUNCT']"
gi_norm,gpt2-small,False,psychologist,"['psychotherapy', 'clinical', 'depression', 'psychotherapy', 'Dr.']","['NOUN', 'ADJ', 'NOUN', 'NOUN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['Health', '–', 'Mercury', 'Dentistry', 'Biological']","['PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"[')', 'She', 'DDS', 'Licence', 'Mrs.']","['PUNCT', 'PRON', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['GPA', 'She', 'specializes', 'forensic', 'psychology']","['PROPN', 'PRON', 'VERB', 'ADJ', 'NOUN']"
gi_norm,gpt2-small,False,nurse,"['She', 'Dyana', 'PRACTITIONER', 'NURSE', '.']","['PRON', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
gi_norm,gpt2-small,False,nurse,"['in', 'College', 'Science', 'Nursing', 'Nursing']","['ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,nurse,"['adjunct', 'Manitoba', 'Nursing', 'Faculty', 'She']","['ADJ', 'PROPN', 'PROPN', 'PROPN', 'PRON']"
gi_norm,gpt2-small,False,psychologist,"['.', 'pediatrics', 'psychologist', 'retired', 'D.']","['PUNCT', 'NOUN', 'NOUN', 'VERB', 'PROPN']"
gi_norm,gpt2-small,False,surgeon,"['Vascular', 'vascular', 'surgery', 'surgery', 'Surgeons']","['PROPN', 'ADJ', 'NOUN', 'NOUN', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['She', 'design', 'specializes', 'Research', 'teams']","['PRON', 'NOUN', 'VERB', 'PROPN', 'NOUN']"
gi_norm,gpt2-small,False,nurse,"['She', 'graduated', 'NURSE', 'Dr.', 'PRACTITIONER']","['PRON', 'VERB', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['BDS', 'Dr.', 'Tooth', 'etc', 'Dental']","['PROPN', 'PROPN', 'PROPN', 'X', 'PROPN']"
gi_norm,gpt2-small,False,physician,"['Patient', 'Coventry', 'Dr.', 'Dr.', 'hypertension']","['ADJ', 'PROPN', 'PROPN', 'PROPN', 'NOUN']"
gi_norm,gpt2-small,False,physician,"['Dryer', 'License', 'credentials', 'MD', 'NPI']","['PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,physician,"['dermatology', 'dermatology', 'dermatology', 'Physician', 'Dermatology']","['NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,surgeon,"['...', 'a', 'surgeon', 'general', 'is']","['PUNCT', 'DET', 'NOUN', 'ADJ', 'AUX']"
gi_norm,gpt2-small,False,nurse,"['doctors', '.', 'PRACTITIONER', 'NURSE', 'She']","['NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PRON']"
gi_norm,gpt2-small,False,dentist,"['.', 'Dental', 'BDS', 'Dental', 'Dr.']","['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,dentist,"['Hospital', 'Dr.', 'Dental', 'BDS', '.']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
gi_norm,gpt2-small,False,nurse,"['experiences', 'She', 'NURSE', 'Physician', 'PRACTITIONER']","['NOUN', 'PRON', 'PROPN', 'PROPN', 'PROPN']"
gi_norm,gpt2-small,False,psychologist,"['works', 'Judelman', 'acrylic', 'perspex', 'sculptures']","['VERB', 'PROPN', 'NOUN', 'PROPN', 'NOUN']"
gi_norm,gpt2-small,False,psychologist,"['.', 'therapy', 'psychological', '6', 'Psychology']","['PUNCT', 'NOUN', 'ADJ', 'NUM', 'PROPN']"
gi_norm,gpt2-small,False,surgeon,"['He', 'surgery', 'medical', 'podiatric', 'trauma']","['PRON', 'NOUN', 'ADJ', 'ADJ', 'NOUN']"
gi_norm,gpt2-small,False,surgeon,"['!', 'neurosurgeon', 'disorders', 'surgical', 'neurosurgery']","['PUNCT', 'NOUN', 'NOUN', 'ADJ', 'NOUN']"
