xai,model,contrastive,class,words,top5POS
lrp,gpt2-small,False,dentist,"['He', 'Dental', 'Dentist', 'Lybrate.com', '.']","['PRON', 'PROPN', 'NOUN', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,psychologist,"['Aided', 'challenges', 'lies', 'crisis', 'investigators']","['VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN']"
lrp,gpt2-small,False,dentist,"['.', 'dental', 'Krishna', 'Lybrate.com', 'He']","['PUNCT', 'ADJ', 'PROPN', 'PROPN', 'PRON']"
lrp,gpt2-small,False,psychologist,"['eating', 'cultural', 'psychology', 'depression', 'mental']","['VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ']"
lrp,gpt2-small,False,physician,"['exceedingly', 'Rose', 'patients', 'medical', 'Dr.']","['ADV', 'PROPN', 'NOUN', 'ADJ', 'PROPN']"
lrp,gpt2-small,False,physician,"['Mr.', 'practice', 'registry', 'phone', '.']","['PROPN', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']"
lrp,gpt2-small,False,physician,"['registry', 'NPI', 'practice', 'phone', '.']","['NOUN', 'PROPN', 'NOUN', 'NOUN', 'PUNCT']"
lrp,gpt2-small,False,dentist,"['Singh', 'BDS', 'Dr.', 'Dental', 'Dentia']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,psychologist,"['Professions', 'Clinical', 'Counseling', 'Psychology', 'Mental']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,nurse,"['She', 'graduated', 'NURSE', 'honors', '.']","['PRON', 'VERB', 'PROPN', 'NOUN', 'PUNCT']"
lrp,gpt2-small,False,surgeon,"['surgery', 'He', 'orthopedic', 'surgery', 'surgical']","['NOUN', 'PRON', 'ADJ', 'NOUN', 'ADJ']"
lrp,gpt2-small,False,physician,"['Rutgers', 'obtain', 'Physician', 'Nutrition', 'Physician']","['PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,psychologist,"['magazines', 'girls', 'She', 'parenting', 'www.psicologiaperinatale.it']","['NOUN', 'NOUN', 'PRON', 'NOUN', 'PROPN']"
lrp,gpt2-small,False,surgeon,"['surgery', 'plastic', 'surgeons', 'surgical', 'He']","['NOUN', 'NOUN', 'NOUN', 'ADJ', 'PRON']"
lrp,gpt2-small,False,nurse,"['She', 'acute', 'worked', 'her', 'care']","['PRON', 'ADJ', 'VERB', 'PRON', 'NOUN']"
lrp,gpt2-small,False,nurse,"['she', 'mentor', 'her', 'flees', 'When']","['PRON', 'NOUN', 'PRON', 'VERB', 'ADV']"
lrp,gpt2-small,False,nurse,"['psychiatric', 'earned', 'She', 'nurse', 'Nursing']","['ADJ', 'VERB', 'PRON', 'NOUN', 'PROPN']"
lrp,gpt2-small,False,nurse,"['honors', 'diverse', '.', 'graduated', 'NURSE']","['NOUN', 'ADJ', 'PUNCT', 'VERB', 'PROPN']"
lrp,gpt2-small,False,psychologist,"['M.Phil', 'psychological', 'behaviourally', 'Psychology', 'psychotherapy']","['PROPN', 'ADJ', 'ADV', 'PROPN', 'NOUN']"
lrp,gpt2-small,False,nurse,"['is', 'mother', 'Health', 'Miramichi', 'She']","['AUX', 'NOUN', 'PROPN', 'PROPN', 'PRON']"
lrp,gpt2-small,False,physician,"['Anchorage', 'credentials', 'MD', ')', 'He']","['PROPN', 'NOUN', 'PROPN', 'PUNCT', 'PRON']"
lrp,gpt2-small,False,psychologist,"['Ph.D.', 'psychological', 'Psychological', 'Psychological', 'psychology']","['NOUN', 'ADJ', 'PROPN', 'PROPN', 'NOUN']"
lrp,gpt2-small,False,surgeon,"['Cosmetic', 'surgery', 'surgery', 'Dr.', 'surgeries']","['ADJ', 'NOUN', 'NOUN', 'PROPN', 'NOUN']"
lrp,gpt2-small,False,psychologist,"['psychotherapy', 'cognitive', 'research', 'behavioral', 'psychotherapies']","['NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN']"
lrp,gpt2-small,False,dentist,"['Smile', 'Mumbai', 'Mumbai', 'Lybrate.com', '.']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,dentist,"['Dr.', 'dental', 'Dentistry', 'finishing', 'Upon']","['PROPN', 'ADJ', 'PROPN', 'VERB', 'SCONJ']"
lrp,gpt2-small,False,psychologist,"['consultation', 'Dr.', 'Psychologist', 'Psychology', 'Psychological']","['NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,surgeon,"['After', 'Surgery', 'Surgeons', 'medical', 'Physicians']","['ADP', 'PROPN', 'PROPN', 'ADJ', 'PROPN']"
lrp,gpt2-small,False,psychologist,"['interests', 'Her', 'Cognitive', 'Fellow', 'Therapy']","['NOUN', 'PRON', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,physician,"['.', 'Master', 'physician', 'medicine', 'physician']","['PUNCT', 'PROPN', 'NOUN', 'NOUN', 'NOUN']"
lrp,gpt2-small,False,psychologist,"['Self', 'Mood', 'Couples', 'Therapist', 'She']","['NOUN', 'PROPN', 'PROPN', 'PROPN', 'PRON']"
lrp,gpt2-small,False,dentist,"['Dr.', 'of', 'Dr.', 'Dentistry', 'He']","['PROPN', 'ADP', 'PROPN', 'PROPN', 'PRON']"
lrp,gpt2-small,False,dentist,"['BDS', 'doctor', 'Surgery', 'etc', 'Oral']","['PROPN', 'NOUN', 'PROPN', 'X', 'PROPN']"
lrp,gpt2-small,False,physician,"['In', 'Dr.', 'osteomyelitis', 'clinical', 'Medicine']","['ADP', 'PROPN', 'NOUN', 'ADJ', 'PROPN']"
lrp,gpt2-small,False,psychologist,"['mental', 'assessment', 'assessment', 'psychological', 'evaluations']","['ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN']"
lrp,gpt2-small,False,dentist,"['practicing', '.', 'Dentist', 'Lybrate.com', 'Dental']","['VERB', 'PUNCT', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,physician,"['infectious', 'oncology', 'pediatric', 'medical', 'Dr.']","['ADJ', 'NOUN', 'ADJ', 'ADJ', 'PROPN']"
lrp,gpt2-small,False,physician,"['NPI', 'credentials', ')', 'M.D', 'Dr.']","['PROPN', 'NOUN', 'PUNCT', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,psychologist,"['Dr.', 'exploration', 'Therapy', 'Stimulation', 'therapeutic']","['PROPN', 'NOUN', 'PROPN', 'PROPN', 'ADJ']"
lrp,gpt2-small,False,surgeon,"['cancer', 'Dr.', 'colorectal', 'surgery', 'He']","['NOUN', 'PROPN', 'ADJ', 'NOUN', 'PRON']"
lrp,gpt2-small,False,surgeon,"['tricuspid', 'valve', 'He', 'surgery', 'Dr.']","['NOUN', 'NOUN', 'PRON', 'NOUN', 'PROPN']"
lrp,gpt2-small,False,physician,"['articles', 'Ashville', 'clinical', 'American', 'Physician']","['NOUN', 'PROPN', 'ADJ', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,psychologist,"['psychology', 'psychology', 'therapy', 'psychologist', 'psychology']","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']"
lrp,gpt2-small,False,psychologist,"['healing', 'professional', 'broader', 'psychological', 'relevance']","['NOUN', 'ADJ', 'ADJ', 'ADJ', 'NOUN']"
lrp,gpt2-small,False,surgeon,"['Hospital', 'Surgery', 'Dr.', 'Orthopaedic', 'Dr.']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,nurse,"['her', 'her', 'LPN', 'earned', 'nursing']","['PRON', 'PRON', 'PROPN', 'VERB', 'NOUN']"
lrp,gpt2-small,False,psychologist,"['disabilities', 'learning', 'adolescent', 'Dr.', 'disabilities']","['NOUN', 'VERB', 'ADJ', 'PROPN', 'NOUN']"
lrp,gpt2-small,False,psychologist,"['Neuroscience', 'coaching', 'Neuroscience', 'neuroscience', 'Behavioural']","['PROPN', 'NOUN', 'PROPN', 'NOUN', 'PROPN']"
lrp,gpt2-small,False,surgeon,"['Medispa', 'Laser', 'is', 'He', 'Surgery']","['PROPN', 'PROPN', 'AUX', 'PRON', 'PROPN']"
lrp,gpt2-small,False,nurse,"['diverse', 'She', 'graduated', 'NURSE', '.']","['ADJ', 'PRON', 'VERB', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,psychologist,"['drug', 'Support', 'Family', 'internship', 'rehabilitation']","['NOUN', 'PROPN', 'PROPN', 'NOUN', 'NOUN']"
lrp,gpt2-small,False,physician,"['Dr.', 'studied', 'Medicine', 'medicine', 'He']","['PROPN', 'VERB', 'PROPN', 'NOUN', 'PRON']"
lrp,gpt2-small,False,psychologist,"['essays', 'essayist', 'analyst', 'fashion', 'cultural']","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ']"
lrp,gpt2-small,False,dentist,"['Tooth', 'Dental', 'Dentist', 'Lybrate.com', '.']","['PROPN', 'PROPN', 'NOUN', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,dentist,"['Mumbai', 'He', 'Dental', 'Lybrate.com', '.']","['PROPN', 'PRON', 'PROPN', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,nurse,"['Amy', 'as', 'nurse', 'nursing', 'clinical']","['PROPN', 'ADP', 'NOUN', 'NOUN', 'ADJ']"
lrp,gpt2-small,False,psychologist,"['Clinical', 'Dr', 'Psychology', 'Psychologist', 'psychologists']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']"
lrp,gpt2-small,False,surgeon,"['has', 'surgery', 'surgery', 'plastic', 'He']","['AUX', 'NOUN', 'NOUN', 'ADJ', 'PRON']"
lrp,gpt2-small,False,nurse,"['Her', 'health', 'Health', 'professional', 'Nurse']","['PRON', 'NOUN', 'PROPN', 'ADJ', 'PROPN']"
lrp,gpt2-small,False,dentist,"['.', 'Dental', 'Dental', 'Dental', 'Dr.']","['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,dentist,"['He', 'Dental', 'Dentist', 'Lybrate.com', '.']","['PRON', 'PROPN', 'NOUN', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,dentist,"['Vishal', 'BDS', 'Dental', 'Dental', 'Dr.']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,psychologist,"['group', '1992', 'helping', 'In', 'psychology']","['NOUN', 'NUM', 'VERB', 'ADP', 'NOUN']"
lrp,gpt2-small,False,psychologist,"['He', 'psychology', 'interpersonal', 'topics', 'lectures']","['PRON', 'NOUN', 'ADJ', 'NOUN', 'VERB']"
lrp,gpt2-small,False,nurse,"['registered', 'nurse', 'Nursing', 'Nurse', 'nurse']","['VERB', 'NOUN', 'PROPN', 'PROPN', 'NOUN']"
lrp,gpt2-small,False,physician,"['Medicine', 'medical', 'gastrostomy', 'Dr.', 'Clinical']","['PROPN', 'ADJ', 'NOUN', 'PROPN', 'ADJ']"
lrp,gpt2-small,False,nurse,"['She', 'graduated', 'NURSE', 'honors', '.']","['PRON', 'VERB', 'PROPN', 'NOUN', 'PUNCT']"
lrp,gpt2-small,False,dentist,"['Tooth', 'Dental', 'Dental', 'Dentures', 'Dental']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,nurse,"['Sharon', 'Sarah', 'she', 'Sharon', 'She']","['PROPN', 'PROPN', 'PRON', 'PROPN', 'PRON']"
lrp,gpt2-small,False,psychologist,"['training', 'expert', 'investigates', 'mental', 'psychological']","['NOUN', 'NOUN', 'VERB', 'ADJ', 'ADJ']"
lrp,gpt2-small,False,surgeon,"['Medicine', 'Dr.', 'He', 'Surgery', 'Dr.']","['PROPN', 'PROPN', 'PRON', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,psychologist,"['cognitive', 'behavioural', 'psychological', 'psychologists', 'psychotherapeutically']","['ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADV']"
lrp,gpt2-small,False,psychologist,"['management', 'assessment', 'investigator', 'Dr.', 'Memory']","['NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,physician,"['medical', 'gynecologic', 'Dr.', 'Dr.', 'Patients']","['ADJ', 'NOUN', 'PROPN', 'PROPN', 'NOUN']"
lrp,gpt2-small,False,physician,"['Medicine', 'Dr.', 'studied', 'medicine', 'He']","['PROPN', 'PROPN', 'VERB', 'NOUN', 'PRON']"
lrp,gpt2-small,False,psychologist,"['Ethics', 'APA', 'Practical', 'Mental', 'adjunct']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ']"
lrp,gpt2-small,False,dentist,"['Dentures', 'Dental', 'Dental', 'Tooth', 'Dental']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,surgeon,"['medical', 'biology', 'Surgery', 'Plastic', 'He']","['ADJ', 'NOUN', 'PROPN', 'PROPN', 'PRON']"
lrp,gpt2-small,False,psychologist,"['emotional', 'mood', 'PhD', 'psychology', 'Dr.']","['ADJ', 'NOUN', 'NOUN', 'NOUN', 'PROPN']"
lrp,gpt2-small,False,dentist,"['Alaska', 'D.D.S.', 'holds', ')', 'Licence']","['PROPN', 'PROPN', 'VERB', 'PUNCT', 'PROPN']"
lrp,gpt2-small,False,physician,"['Dr.', 'HMO', 'Dr.', 'Hospital', 'Medicine']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,dentist,"['include', '.', '.', 'Dentistry', 'Dr.']","['VERB', 'PUNCT', 'PUNCT', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,dentist,"['is', 'and', 'Dr.', 'Dentistry', 'Dentistry']","['AUX', 'CCONJ', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,surgeon,"['orthopedic', 'He', 'surgeon', 'orthopedic', 'surgery']","['ADJ', 'PRON', 'NOUN', 'ADJ', 'NOUN']"
lrp,gpt2-small,False,surgeon,"['reconstructive', 'breast', 'breast', 'surgery', 'He']","['ADJ', 'NOUN', 'NOUN', 'NOUN', 'PRON']"
lrp,gpt2-small,False,psychologist,"['ways', 'belief', 'spouse', 'marital', 'empathy']","['NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN']"
lrp,gpt2-small,False,psychologist,"['Clinical', 'Ph.D.', 'trauma', 'Psychology', 'psychological']","['PROPN', 'NOUN', 'NOUN', 'PROPN', 'ADJ']"
lrp,gpt2-small,False,nurse,"['honors', 'She', 'graduated', 'NURSE', '.']","['NOUN', 'PRON', 'VERB', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,nurse,"['her', 'has', 'contracted', 'STEWART', 'She']","['PRON', 'AUX', 'VERB', 'PROPN', 'PRON']"
lrp,gpt2-small,False,dentist,"['dental', 'dental', 'Dental', 'Dentures', 'dental']","['ADJ', 'ADJ', 'PROPN', 'NOUN', 'ADJ']"
lrp,gpt2-small,False,surgeon,"['Dr.', 'surgeon', 'rhinoplasty', 'surgery', 'surgery']","['PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']"
lrp,gpt2-small,False,dentist,"['.', 'Lybrate.com', 'Dental', 'Dentistry', 'Dentist']","['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,physician,"['kidney', 'Dr.', 'medical', 'Medicine', 'Osteopathic']","['NOUN', 'PROPN', 'ADJ', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,physician,"['registry', 'NPI', 'Mrs.', '.', 'practice']","['NOUN', 'PROPN', 'PROPN', 'PUNCT', 'NOUN']"
lrp,gpt2-small,False,dentist,"['Dr.', '.', 'dental', 'Lybrate.com', 'Dentist']","['PROPN', 'PUNCT', 'ADJ', 'PROPN', 'NOUN']"
lrp,gpt2-small,False,nurse,"['her', 'Ms.', 'RN', 'earned', 'She']","['PRON', 'PROPN', 'NOUN', 'VERB', 'PRON']"
lrp,gpt2-small,False,dentist,"['etc', 'Dental', 'Dental', 'Dental', 'Dental']","['X', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,dentist,"['Dr.', 'Dental', 'Dental', 'Dental', 'Dentures']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,nurse,"['Services', 'Professionals', 'nurse', 'Nursing', 'Health']","['PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,dentist,"['Tooth', 'Dental', 'Dental', 'Dentistry', 'Dental']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,dentist,"['.', 'Dental', 'Dentist', 'Lybrate.com', 'Oral']","['PUNCT', 'PROPN', 'NOUN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,nurse,"['registered', 'Nursing', 'nurse', 'nurse', 'nurse']","['ADJ', 'PROPN', 'NOUN', 'NOUN', 'NOUN']"
lrp,gpt2-small,False,dentist,"['He', '.', 'reliable', 'dentist', 'This']","['PRON', 'PUNCT', 'ADJ', 'NOUN', 'DET']"
lrp,gpt2-small,False,dentist,"['He', 'DENTAL', 'Dentist', 'Lybrate.com', '.']","['PRON', 'PROPN', 'NOUN', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,nurse,"['diverse', 'honors', '.', 'NURSE', 'graduated']","['ADJ', 'NOUN', 'PUNCT', 'PROPN', 'VERB']"
lrp,gpt2-small,False,dentist,"['Dr.', 'Dental', 'Dentistry', 'Dental', 'dental']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ']"
lrp,gpt2-small,False,nurse,"['honors', 'She', 'graduated', 'NURSE', '.']","['NOUN', 'PRON', 'VERB', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,surgeon,"['he', 'Vanderbilt', 'pancreas', 'surgical', 'He']","['PRON', 'PROPN', 'NOUN', 'ADJ', 'PRON']"
lrp,gpt2-small,False,psychologist,"['Society', 'Associate', 'Behavioural', 'Psychologist', 'Psychological']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,dentist,"['He', 'dentist', 'dental', 'dental', 'dentist']","['PRON', 'NOUN', 'ADJ', 'ADJ', 'NOUN']"
lrp,gpt2-small,False,dentist,"['Delhi', 'He', 'Dental', 'Lybrate.com', '.']","['PROPN', 'PRON', 'PROPN', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,physician,"['PA', 'graduated', 'Medical', 'dermatology', 'physician']","['PROPN', 'VERB', 'PROPN', 'NOUN', 'NOUN']"
lrp,gpt2-small,False,psychologist,"['and', 'Study', 'research', 'Societies', 'Psychology']","['CCONJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,physician,"['Her', 'medicine', 'medical', 'medicine', '.']","['PRON', 'NOUN', 'ADJ', 'NOUN', 'PUNCT']"
lrp,gpt2-small,False,nurse,"['.', 'nurse', 'worked', 'Nursing', 'nurse']","['PUNCT', 'NOUN', 'VERB', 'PROPN', 'NOUN']"
lrp,gpt2-small,False,dentist,"['He', 'Mumbai', 'Dental', 'Lybrate.com', '.']","['PRON', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,physician,"['Mrs.', '.', 'Physician', 'Physician', 'Physician']","['PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,psychologist,"['Therapy', 'Therapy', 'Psychology', 'Psychology', 'Therapy']","['PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN']"
lrp,gpt2-small,False,nurse,"['.', 'Nursing', 'Nursing', 'Nurse', 'She']","['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PRON']"
lrp,gpt2-small,False,dentist,"['Dr.', 'Dentures', 'Dental', 'Dentistry', 'Dental']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,physician,"['University', 'graduated', 'He', 'Dr.', 'Medicine']","['PROPN', 'VERB', 'PRON', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,dentist,"['Dr.', 'He', 'Dental', 'Lybrate.com', '.']","['PROPN', 'PRON', 'PROPN', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,physician,"['Dr', 'phone', '6100', 'NPI', '.']","['PROPN', 'NOUN', 'NUM', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,physician,"['2300', 'Mrs.', 'Mrs.', 'NPI', '.']","['NUM', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,nurse,"['honors', 'She', 'graduated', 'NURSE', '.']","['NOUN', 'PRON', 'VERB', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,psychologist,"['These', 'Dr.', 'psychotherapy', 'depression', 'psychotherapy']","['DET', 'PROPN', 'NOUN', 'NOUN', 'NOUN']"
lrp,gpt2-small,False,dentist,"['Mercury', 'Dentistry', 'Centre', 'Centre', '.']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,dentist,"['California', 'holds', ')', 'DDS', 'Licence']","['PROPN', 'VERB', 'PUNCT', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,psychologist,"['forensic', 'child', 'trauma', 'psychology', 'abuse']","['ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']"
lrp,gpt2-small,False,nurse,"['diverse', 'honors', '.', 'NURSE', 'graduated']","['ADJ', 'NOUN', 'PUNCT', 'PROPN', 'VERB']"
lrp,gpt2-small,False,nurse,"['.', 'graduated', 'Nursing', 'Nursing', 'She']","['PUNCT', 'VERB', 'PROPN', 'PROPN', 'PRON']"
lrp,gpt2-small,False,nurse,"['holds', 'adjunct', 'She', 'Nursing', '.']","['VERB', 'ADJ', 'PRON', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,psychologist,"['Child', 'pediatrics', 'psychologist', 'professor', 'D.']","['PROPN', 'NOUN', 'NOUN', 'NOUN', 'PROPN']"
lrp,gpt2-small,False,surgeon,"['Dr.', 'Vascular', 'surgery', 'surgery', 'Surgeons']","['PROPN', 'PROPN', 'NOUN', 'NOUN', 'PROPN']"
lrp,gpt2-small,False,psychologist,"['helping', 'Currently', 'design', 'Research', 'teams']","['VERB', 'ADV', 'NOUN', 'PROPN', 'NOUN']"
lrp,gpt2-small,False,nurse,"['honors', 'She', 'graduated', 'NURSE', '.']","['NOUN', 'PRON', 'VERB', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,dentist,"['Dental', 'Dental', 'Dental', 'Dental', 'Tooth']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,physician,"['heart', 'Dr.', 'hypertension', 'Dr.', 'Patient']","['NOUN', 'PROPN', 'NOUN', 'PROPN', 'ADJ']"
lrp,gpt2-small,False,physician,"['She', 'credentials', 'Newark', ')', 'MD']","['PRON', 'NOUN', 'PROPN', 'PUNCT', 'PROPN']"
lrp,gpt2-small,False,physician,"['medical', 'dermatology', 'Physician', 'dermatology', 'dermatology']","['ADJ', 'NOUN', 'PROPN', 'NOUN', 'NOUN']"
lrp,gpt2-small,False,surgeon,"['surgery', 'surgical', 'is', 'surgeon', '...']","['NOUN', 'ADJ', 'AUX', 'NOUN', 'PUNCT']"
lrp,gpt2-small,False,nurse,"['honors', 'She', 'graduated', 'NURSE', '.']","['NOUN', 'PRON', 'VERB', 'PROPN', 'PUNCT']"
lrp,gpt2-small,False,dentist,"['.', 'Dental', 'BDS', 'Dental', 'Dr.']","['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,dentist,"['D.Y.', 'BDS', 'Mumbai', 'Dr.', 'Dental']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,nurse,"['honors', 'graduated', '.', 'NURSE', 'She']","['NOUN', 'VERB', 'PUNCT', 'PROPN', 'PRON']"
lrp,gpt2-small,False,psychologist,"['paint', 'objects', 'canvas', 'Judelman', 'sculptures']","['NOUN', 'NOUN', 'PROPN', 'PROPN', 'NOUN']"
lrp,gpt2-small,False,psychologist,"['6', '.', 'therapy', 'Psychology', 'psychological']","['NUM', 'PUNCT', 'NOUN', 'PROPN', 'ADJ']"
lrp,gpt2-small,False,surgeon,"['foot', 'He', 'He', 'surgery', 'medical']","['NOUN', 'PRON', 'PRON', 'NOUN', 'ADJ']"
lrp,gpt2-small,False,surgeon,"['surgeries', 'He', 'neurosurgery', 'surgical', 'neurosurgeon']","['NOUN', 'PRON', 'NOUN', 'ADJ', 'NOUN']"
lrp,gpt2-small,False,dentist,"['Mumbai', '.', 'Kdental', 'Lybrate.com', 'Dentist']","['PROPN', 'PUNCT', 'PROPN', 'PROPN', 'NOUN']"
lrp,gpt2-small,False,psychologist,"['She', 'PSYCHOLOGIST', 'CLINICAL', 'experiences', 'especially']","['PRON', 'PROPN', 'PROPN', 'NOUN', 'ADV']"
lrp,gpt2-small,False,nurse,"['nursing', 'pediatric', 'nurse', 'nurse', 'nurse']","['NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']"
lrp,gpt2-small,False,surgeon,"['Surgery', 'Surgery', 'Surgery', 'Cardiology', 'Surgical']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
lrp,gpt2-small,False,dentist,"['.', 'Mumbai', 'Dental', 'Lybrate.com', 'Dentist']","['PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN']"
